Target_Audience,Customer_Segment,Spend,Acquisition_Cost,Engagement_Score,Impressions,Clicks,Conversion_Rate,Conversions,Revenue,ROI,Spend_Impressions,Clicks_Engagement,Spend_x_Engagement,ROI_x_Clicks
Middle Age,0,500.0,74.62881484789729,2.3054376822128657,88522,2239,0.004118996514010156,9,1029.16642583503,2.05832873501259,0.005648313349807806,5161.874970474606,1362.304117347867,15.878423633971941
Seniors,0,500.0,71.58666182315692,8.62501790429982,89991,1657,0.011970275080730607,19,4739.067267536108,9.47811557884106,0.005556111104931481,14291.654667424802,6635.627688660874,70.2647524361245
Middle Age,0,500.0,88.89440182479336,2.820817775142203,88232,6393,0.01936551677020821,123,16045.052154049663,32.09004012801907,0.005666878165893574,18033.488036484105,1735.4817149297826,281.208722573958
Middle Age,0,500.0,44.15755714861008,7.539997579348357,89637,2512,0.04859622843801965,122,8329.842970168655,16.659652621032066,0.0055780536432717106,18940.473919323074,5646.969630083854,130.43229436475764
Middle Age,0,500.0,27.05963342156894,3.0322261253988883,86135,1701,0.01168253128442932,19,1116.509004405614,2.2330135427841427,0.005804841170199789,5157.816639303509,1892.709258953612,16.612636689640542
Seniors,0,500.0,93.55831595319438,1.7933168547532943,92476,5341,0.023857019365673596,127,14607.117201952105,29.214175975552262,0.005406808194484967,9578.105321237344,1007.7630730428853,250.7556549313783
Seniors,2,500.0,93.14770213598645,9.100291269474244,59561,1505,0.05035578783741791,75,13727.08480732837,27.45411470642733,0.008394754816158983,13695.938360558737,7076.790772440906,200.88758879040438
Seniors,0,500.0,59.18946557865696,9.115055048559421,95518,5214,0.07791399738021118,406,84754.32875629334,150.0,0.0052346154103455325,47525.89702318882,7090.570171199756,1283.894155115231
Young Adults,2,500.0,30.856604419534285,6.447807078631886,53764,3756,0.027114776309741805,101,17830.46414822137,35.660856974728794,0.00929990310802948,24217.963387341362,4680.200363223482,293.537923866422
Middle Age,0,500.0,62.34767416258636,5.1583045996499255,79605,2234,0.02811313257361554,62,13928.264769120091,27.856473825292532,0.006281012420312638,11523.652475617933,3580.786148625928,214.8290288393208
Young Adults,0,500.0,64.30106655825848,5.9748393017363295,78245,2475,0.032782516811079604,81,17842.62545976096,35.68517954916282,0.006390184594668226,14787.727271797416,4271.313803603889,278.8582540012253
Seniors,0,500.0,86.62941038299843,4.673146840519242,86614,5156,0.026833716620851315,138,26707.511370790766,53.41491591174971,0.005772738751555883,24094.74510971721,3180.543337752039,456.59659256109404
Young Adults,0,500.0,78.78260832746467,7.814571544076462,80354,1371,0.03132139951871801,42,9259.800725183435,18.519564411238047,0.006222465512327133,10713.777586928829,5894.62538770812,133.78579274543102
Middle Age,1,500.0,30.31034319464427,7.791046362234676,27651,2134,0.11272189299096338,240,63708.98264920644,127.41771046299196,0.018082528006852266,16626.092937008798,5873.337409946859,976.8124456691338
Middle Age,0,500.0,77.90032081901033,8.370816487652705,80418,4006,0.08779157823097894,351,21086.047815589023,42.17201128715548,0.006217513414689331,33533.490849536734,6401.642091768491,349.8504915577106
Seniors,1,500.0,35.18046013984651,5.706334714323523,26781,1570,0.06865427202799888,107,27628.671289624057,55.257232064783985,0.01866995188118622,8958.945501487931,4042.022206081943,406.6638111603586
Seniors,2,500.0,31.71040202871156,8.212076754462835,64986,1127,0.010743397402521665,12,1668.0034943017477,3.3360003166028624,0.0076939647355743586,9255.010502279614,6256.2429319499015,23.446082202494196
Young Adults,0,500.0,54.89553485761663,2.401467367994536,87964,2843,0.008223886074220069,23,2906.9262946319745,5.813840961582026,0.005684143448636448,6827.371727208466,1430.6784381898092,46.23728409517046
Seniors,0,500.0,30.80227051256317,1.2712125690254126,87267,7035,0.02073180122137414,145,38538.44042903666,77.07672670461992,0.00572954260224893,8942.980423093777,666.8556241145847,682.8069293063991
Young Adults,0,500.0,87.19517453387479,6.832477437387678,88196,5678,0.07334250240384836,416,83915.77717460982,150.0,0.005669191282266868,38794.806889487234,5017.228167398116,1296.6795659816148
Middle Age,2,500.0,59.73468887550118,1.9492841609666032,70224,4995,0.01039678210660117,51,3296.8300739370143,6.593646960580108,0.007120072808155718,9736.674384028183,1113.8332776704353,56.15408797059378
Middle Age,1,500.0,69.02528167465886,5.956029199751614,38810,1830,0.037828205263526656,69,6738.249884398591,13.476472815851551,0.012883277173839806,10899.533435545454,4255.182450990479,101.24358611669547
Middle Age,2,500.0,68.264839262816,7.49012459500953,63189,1510,0.01752126931856402,26,7380.714008939085,14.761398495081181,0.007912769502401218,11310.08813846439,5602.177369345157,108.06121568409404
Middle Age,0,876.1553330807549,172.35418250138682,4.663768836045501,111706,5925,0.04934392534169855,292,44712.27342666173,51.03230067337837,0.007843404340298198,27632.830353569596,5559.881406901142,443.3229404672362
Middle Age,1,500.0,93.68368802097294,1.3948544099595033,49362,2330,0.005105692620016599,11,1300.2374382762728,2.6004696756131946,0.010129249014844435,3250.0107752056424,745.4262120230718,20.164178750920954
Young Adults,2,500.0,88.68460440890263,8.984182602689865,56792,2500,0.06829472362085094,170,16910.37534533319,33.82068304930028,0.008804056754401029,22460.456506724662,6968.579977404756,264.62810586459926
Middle Age,0,500.0,53.74519201848511,1.3892053759430354,90474,6446,0.005505693085167151,35,6620.745290900068,13.241464098871939,0.005526449526643571,8954.817853328806,741.8049904003492,116.14578340670627
Young Adults,2,500.0,35.88247753787381,9.142772588661543,63825,4185,0.11284524332920638,472,137841.04895041662,150.0,0.007833920754658509,38262.50328354856,7116.45168828972,1250.9251354508917
Middle Age,0,500.0,69.39002518803066,1.4736752913301716,77876,4664,0.005990646611881914,27,2256.0789686227668,4.5121489129477075,0.006420463218187076,6873.22155876392,796.2549892786001,38.11792612034564
Young Adults,2,500.0,58.02370563325497,7.616435486216517,62107,5926,0.05503743439121802,326,35800.00722073818,71.59987124173388,0.008050622183479766,45134.99669131908,5715.735532076177,622.007661305741
Young Adults,2,500.0,41.91449893094698,9.323620860012621,71301,1147,0.021883990718685832,25,4347.17573871819,8.694334088768203,0.007012524270171186,10694.193126434477,7285.704120852936,61.258335474208074
Young Adults,1,500.0,32.32690864458383,9.162822823309739,32016,1454,0.021699673479346107,31,3218.4073963795863,6.436801919155335,0.015617190916504532,13322.744385092361,7135.183572681992,46.87769113763525
Seniors,0,500.0,57.706997299554416,9.040464170814918,94802,6129,0.1435604034414852,879,263580.97660905356,150.0,0.005274150278747808,55409.00490292463,7020.998488399451,1308.1425043395386
Young Adults,2,500.0,73.81507902410853,8.947707608886178,57733,3720,0.06001197574185468,223,33971.07521553292,67.94201454703675,0.008660557936352556,33285.47230505658,6934.643587231693,558.6021037613925
Young Adults,0,500.0,71.90423603029258,5.593687578207622,81014,4700,0.01653820956340202,77,12330.654578517617,24.661259834515565,0.006171772703831773,26290.331617575826,3946.4613316109926,208.52403546426547
Middle Age,0,500.0,83.04410798658178,6.019217526341816,75095,4317,0.0771250291488052,332,34793.4925949297,69.58684601616737,0.006658232816322886,25984.96206121762,4309.412335174164,582.4800076828564
Young Adults,0,500.0,59.99159701932688,6.577457259341311,84905,1823,0.008945922795604171,16,3983.2845081889095,7.966553083271653,0.005888934622355166,11990.70458377921,4793.355569164924,59.81915158584712
Young Adults,1,500.0,49.12296814454086,9.063535588919486,27598,989,0.07306219158479776,72,11973.10295058861,23.946158008861204,0.018117254217071735,8963.836697441371,7042.505220686765,165.1735324666613
Seniors,0,500.0,65.40253127739987,8.543443776071786,95222,3137,0.05904910648727396,185,39239.542244593686,78.47892753133232,0.005250887344826959,26800.783125537193,6560.388568600927,631.8606016339492
Middle Age,0,500.0,98.12545448270494,8.046807102084923,87212,1563,0.010707585812760309,16,1496.782350326934,2.993558713536441,0.005733155921969959,12577.159500558735,6105.45891325102,22.017630089001905
Seniors,0,500.0,28.381790353473786,7.0815178594964765,87578,1986,0.011662915850326546,23,1893.598149194067,3.787188724010686,0.0057091963083286176,14063.894468960003,5237.470985309129,28.761355007630506
Seniors,2,500.0,64.64993524239576,6.565453497884454,60068,1205,0.02614618469516338,31,5896.274808296522,11.792526031540982,0.008323899441900855,7911.371464950767,4782.860122892479,83.6687313646176
Seniors,0,500.0,49.69483767817766,9.30220171129972,84785,2547,0.05786895812334969,147,13890.876570302487,27.781697577209822,0.005897269494636203,23692.707758680386,7265.6238052476,217.89363259043517
Young Adults,2,500.0,32.9012679191771,2.7337976855546233,68187,1545,0.0077543172707300965,11,1966.9168739881131,3.933825880324466,0.007332775934814907,4223.717424181893,1671.4356082419206,28.887760150473415
Seniors,2,500.0,57.60029244730834,2.7345250376697976,62755,5089,0.04996041591754062,254,76149.59988635768,150.0,0.007967492503107442,13915.9979167016,1671.9692634898888,1280.2549664316855
Seniors,0,500.0,73.087309748715,9.842225761770008,83928,3906,0.04108658739603199,160,25670.394590719676,51.340686500066354,0.005957487299143464,38443.73382547365,7774.670489420554,424.61443609615384
Middle Age,2,500.0,64.61241754328623,5.978431296901265,72097,4223,0.06028759825771926,254,14285.126078679052,28.57019501696807,0.0069351012256390525,25246.915366814042,4274.395418351554,238.51935377781535
Middle Age,1,500.0,27.188235269829246,5.3503672027057725,30799,1788,0.041339707482495075,73,15226.002540620724,30.451944177353095,0.016234292794107184,9566.456558437922,3741.3670009758175,228.06715868820123
Middle Age,1,500.0,68.4338098366301,8.655358373435423,48674,3622,0.07518825251001171,272,31204.959550290918,62.409794280993275,0.010272424492081513,31349.7080285831,6663.648334840681,511.4518646096335
Middle Age,2,500.0,42.40019378505332,8.64791130505421,71674,3992,0.0758818613794366,302,86122.37182070997,150.0,0.006976030262354127,34522.46192977641,6656.7688451196955,1243.844716059483
Seniors,0,500.0,50.6107416280736,2.589382147324615,92778,6089,0.018790321060489747,114,12362.34535095772,24.724641252632935,0.0053892085905149,15766.74789505958,1566.0491336877803,215.46049682414377
Middle Age,0,591.2155591239211,57.24782323325897,2.5621507623983746,112384,3013,0.006496432899048767,19,5380.115434291353,9.10007568506494,0.005260673706784306,7719.760247106303,1828.4010924639344,72.90091906542129
Young Adults,0,500.0,89.38849808311267,8.15738288558868,87920,2345,0.034407680286177966,80,4365.507298720014,8.730997135445756,0.005686988106380936,19129.062866705455,6206.275085103226,67.7566154017836
Seniors,1,500.0,28.567976322726587,8.070691889345431,44018,4069,0.11602382147249413,472,139049.19521558154,150.0,0.01135898924624042,32839.64529774656,6127.212262554926,1246.7097417654961
Middle Age,2,500.0,51.099756401776936,3.026680189199252,60425,1921,0.020416065280062203,39,4616.073036939309,9.232127609623399,0.008274720591233421,5814.252643451763,1888.5559048623047,69.80523938642168
Seniors,2,500.0,54.61122526463512,8.573591226188546,57498,1019,0.027389161491423217,27,6626.019130518765,13.252011757014017,0.008695954490661337,8736.489459486129,6588.178118220962,91.80407882139566
Middle Age,2,500.0,71.41256976127691,5.320460172730411,57877,3368,0.03620102642626983,121,20156.16686170999,40.312253098913786,0.00863901016571332,17919.309861756024,3716.285237669784,327.43108532754405
Seniors,1,500.0,84.17236363597306,5.229902032060875,28785,1291,0.044006141511808074,56,7986.642799294353,15.973253652081402,0.017370157464993662,6751.803523390589,3640.5103381815575,114.43153753899104
Middle Age,1,500.0,79.57488532487304,9.871242336713859,37995,3236,0.06165929301226153,199,57610.409677086776,115.22058891299574,0.013159625920262511,31943.340201606046,7802.183871606295,931.2591475291059
Young Adults,1,500.0,81.44665774687148,5.672931369238169,36430,1072,0.014408944881602515,15,4281.866855205696,8.563716582978227,0.013724951585919529,6081.382427823317,4013.6457626450842,59.75944474733307
Middle Age,2,500.0,39.429026222758935,2.2334084070805824,71295,4187,0.02193964415225951,91,18291.172450096266,36.582271735649066,0.00701311442579263,9351.281000446399,1311.3897361348015,305.0953623900443
Seniors,2,500.0,93.38029553089613,3.5214023834426595,55805,4302,0.04380839242674241,188,53546.00637663777,107.0917985696784,0.008959770469316898,15149.07305357032,2264.7944336056466,896.044332264007
Seniors,1,500.0,56.06115095957574,4.003139035717302,49331,1377,0.01744811357765714,24,5931.854763652857,11.863685799934116,0.01013561431684713,5512.322452182725,2641.50120600916,85.75532942934151
Young Adults,2,500.0,25.833177321301623,9.626202441154561,58294,3852,0.1124894367712723,433,60981.325046537444,121.96240616826256,0.008577211915853915,37080.13180332737,7570.350601897373,1006.9956985371552
Seniors,1,500.0,75.10721365636469,3.3763364574546784,49298,3493,0.01934527275938875,67,18358.002236881952,36.71593104190182,0.010142399080238569,11793.543245889192,2153.3016156496233,299.5580296328178
Young Adults,0,500.0,70.30020992833863,4.873626454183482,81746,7335,0.09195100937399668,674,94145.82356000778,150.0,0.006116507154888225,35748.05004143584,3344.9735745181956,1335.082352090445
Seniors,1,500.0,34.446822631688455,7.746719945302819,37494,971,0.045196610767150744,43,12321.41552574612,24.64278176592871,0.013335466652385271,7522.065066889037,5833.261305376655,169.52646377949355
Seniors,1,500.0,96.99007040570044,3.4668667780155156,29201,1813,0.03320667558569336,60,10738.894975026158,21.477746994558327,0.017122700690979736,6285.42946854213,2222.7703153829707,161.1537563145324
Young Adults,2,500.0,67.11733231095363,7.314778478935992,73739,5678,0.10532578930179062,598,140342.49397701616,150.0,0.0067806722795173205,41533.312203398564,5445.169691280925,1296.6795659816148
Seniors,1,500.0,60.194798973173974,2.867658367209774,42311,2909,0.04218519675229451,122,25529.000221556813,51.05789832731698,0.011817257644176276,8342.018190213234,1770.1207695116493,407.2331181213295
Seniors,2,500.0,54.8591666528056,3.1826572826448767,73277,1238,0.009685995786137573,11,2567.288472600529,5.134566676067706,0.006823423354894122,3940.1297159143573,2005.9396112659172,36.56869133317171
Young Adults,1,512.8228547109072,41.78363017547034,9.876987436424274,30148,608,0.027276937903558663,16,1522.1911156168032,2.968253332277033,0.017010177713305343,6005.208361345959,8007.865562773458,19.031900939084654
Middle Age,1,500.0,96.46096069089644,4.320499683481552,43493,4110,0.07621600866495888,313,85232.36948037286,150.0,0.011496102556822879,17757.25369910918,2894.748099821216,1248.2132380346818
Young Adults,1,500.0,77.66189793067524,7.567175040561623,36528,1228,0.060081047573845255,73,18658.05815324056,37.31604167439777,0.013688129279234308,9292.490949809673,5671.403414444152,265.4646826544028
Seniors,1,500.0,67.57028116939505,8.560567872463892,46874,2040,0.03999969173545464,81,16826.825120248894,33.653582933331926,0.010666893999511585,17463.55845982634,6576.1709487574335,256.4805234627292
Middle Age,1,500.0,72.34001513475543,4.121670843313162,49693,2571,0.04484570739726202,115,11840.724566463954,23.68140177012437,0.010061779122577042,10596.81573815814,2735.633866858372,185.95676485577914
